FONDO;CONCURSO;ANIO;CONTRATO;TITULO;FECHA_INICIO;FECHA_FIN;NOMBRE_SOLICITANTE;DISTRITO;PROVINCIA;DEPARTAMENTO;UBIGEO;MONTO_RNR;MONTO_FINANCIERO;MONTO_NO_FINANCIERO;MONEDA;FECHA_CORTE;;;;
FINCYT II;PITEI;2015;208-PNICP-PITEI-2015;"DESARROLLO DE UN PROCESO TECNOLÃ“GICO PARA LA PRODUCCIÃ“N DE MANTECA Y POLVO DE CACAO RAW\; CON ESTÃNDARES DE CALIDAD INTERNACIONAL";20150731;20180730;NUTRY BODY SOCIEDAD ANONIMA CERRADA;ATE;LIMA;LIMA;150103;279936.47;64968.55;47000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;209-PNICP-PITEI-2015;"DESARROLLO Y VALIDACIÃ“N DE PROTOTIPO PARA EL ARMADO Y ENSAMBLADO SEMIAUTOMÃTICO DE BALDOSAS DE MADERA\; EN LA REGIÃ“N DE UCAYALI";20150907;20180906;INDUSTRIA FORESTAL HUAYRURO S.A.C;CALLERIA;CORONEL PORTILLO;UCAYALI;250101;279902.62;42575.38;62960;SOLES;20230706;;;;
FINCYT II;PITEI;2015;210-PNICP-PITEI-2015;DESARROLLO DE TECNOLOGÃAS ADAPTABLES A LA PRODUCCIÃ“N ORGÃNICA Y CONVENCIONAL PARA EL MANEJO INTEGRADO DE LAS PRINCIPALES ENFERMEDADES DEL CACAO E INCREMENTAR LA PRODUCCIÃ“N SOSTENIBLE DE LOS PEQUEÃ‘OS PRODUCTORES DEL ALTO HUALLAGA;20150818;20180117;COOPERATIVA AGROINDUSTRIAL CACAO ALTO HUALLAGA;RUPA-RUPA;LEONCIO PRADO;HUANUCO;100601;257587.22;49566.78;45600;SOLES;20230706;;;;
FINCYT II;PITEI;2015;211-PNICP-PITEI-2015;ROBOTMAN: PLATAFORMA ROBOTIZADA MÃ“VIL DE TELEPRESENCIA ORIENTADA A LA VIGILANCIA Y SEGURIDAD EN ESPACIOS AMPLIOS;20150827;20171126;J & V RESGUARDO S.A.C.;SAN ISIDRO;LIMA;LIMA;150131;279960.33;32838.26;33000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;212-PNICP-PITEI-2015;"VEHÃCULOS AÃ‰REOS NO TRIPULADOS (DRONES) DE BAJO COSTO\; PARA APLICACIÃ“N DE AGROQUÃMICOS EN CULTIVOS DE AGROEXPORTACIÃ“N EN LA IRRIGACIÃ“N MAJES";20150827;20180130;AGROUNIMEX S.A.;MAJES;CAYLLOMA;AREQUIPA;40520;110104.21;12641.16;14400;SOLES;20230706;;;;
FINCYT II;PITEI;2015;213-PNICP-PITEI-2015;"DESARROLLO DE UN SIMULADOR CON BASE EN REALIDAD VIRTUAL\; PARA LA FORMACIÃ“N EN COMPETENCIAS CRÃTICAS DE SEGURIDAD EN MINERÃA";20150904;20180629;TECNOLOGIAS DEL CONOCIMIENTO S.A.C.;MIRAFLORES;LIMA;LIMA;150122;277909.65;25953.55;75654;SOLES;20230706;;;;
FINCYT II;PITEI;2015;215-PNICP-PITEI-2015;DESARROLLO DE UN MODULO DE TECNOLOGÃA LED PARA INCORPORAR A LUMINARIAS  DE ALUMBRADO PUBLICO Y ORNAMENTALES EXISTENTES EN TODOS LOS PARQUES Y PLAZAS MANTENIENDO LA ARQUITECTURA DEL LUGAR LOGRANDO REDUCIR EL CONSUMO ENERGÃ‰TICO EN MAS DEL 50%.;20150918;20180917;JOSFEL ILUMINACION S.A.C;SAN JUAN DE MIRAFLORES;LIMA;LIMA;150133;256200.66;89518.14;168250;SOLES;20230706;;;;
FINCYT II;PITEI;2015;216-PNICP-PITEI-2015;"DESARROLLO DE UNA LUMINARIA QUE INCORPORA TECNOLOGIA LED Y SISTEMAS DE REGULACION INTELIGENTE PARA LA DISMINUCION DEL GASTO ENERGETICO (50%) Y MEJORA DE DURABILIDAD (100\;000 H) Y REEMPLAZABILIDAD (50\;70\;150\;250 W) EN  SISTEMAS DE ALUMBRADO PÃšBLICO DEL PAIS";20150918;20180917;JOSFEL ILUMINACION S.A.C;SAN JUAN DE MIRAFLORES;LIMA;LIMA;150133;279029.41;139534.59;139500;SOLES;20230706;;;;
FINCYT II;PITEI;2015;217-PNICP-PITEI-2015;OPTIMIZACION DE LA EFICIENCIA DEL RECURSO HÃDRICO MEDIANTE LA IMPLEMENTACIÃ“N DE  UN SISTEMA DE MICROTUBOS EN EL CULTIVO DE LIMON EN EL AREA GEOGRAFICA DE LA COMISION DE USUARIOS  DANIEL ESCOBAR;20150806;20180227;COMISION DE USUARIOS DEL SUBSECTOR HIDRAULICO DANIEL ESCOBAR;SULLANA;SULLANA;PIURA;200601;235520.4;26864.4;36358;SOLES;20230706;;;;
FINCYT II;PITEI;2015;218-PNICP-PITEI-2015;TECNOLOGÃA PARA EL CONTROL EFICIENTE DEL COMPLEJO DE CHINCHES EN CULTIVO DE QUINUA (CHENOPODIUM QUINOA) EN LA IRRIGACIÃ“N MAJES;20150827;20180825;AGROUNIMEX S.A.;MAJES;CAYLLOMA;AREQUIPA;40520;209711.29;14559.05;33440;SOLES;20230706;;;;
FINCYT II;PITEI;2015;219-PNICP-PITEI-2015;MEJORA DEL PROCESO DE PRODUCCION DE SNACKS DE PAPAS NATIVAS ORGANICAS ROJAS DISMINUYENDO LOS INDICES DE ACRILAMIDAS PARA EL MERCADO EUROPEO DE AGROPIA;20150901;20180831;CENTRAL DE PRODUCTORES AGROPECUARIOS PARA LA INDUSTRIA ANDINA;EL TAMBO;HUANCAYO;JUNIN;120114;279678.38;48944.92;59060;SOLES;20230706;;;;
FINCYT II;PITEI;2015;220-PNICP-PITEI-2015;"PROTOCOLO PARA LA OBTENCIÃ“N DE GRANOS DE CACAO AROMÃTICO TRAZABLE CON SABOR FRUTAL 4 Y FLORAL 2 EN LA PROVINCIA DE TOCACHE\; REGION SAN MARTIN";20150806;20180429;KATO S.A.C.;TOCACHE;TOCACHE;SAN MARTIN;221001;273627.14;40872.86;77040;SOLES;20230706;;;;
FINCYT II;PITEI;2015;221-PNICP-PITEI-2015;"MEJORA DEL PROCESO DE PRODUCCIÃ“N DE SNACKS DE CHIFLES\; CAMOTES Y PAPITAS MEDIANTE EL USO DE TECNOLOGÃAS ZIGBEE EN EL CONTROL DEL CORTE\; COCCIÃ“N Y SALADO.";20150827;20180625;INDUSTRIAS AGRICOLAS SRL;PIURA;PIURA;PIURA;200101;161694.91;35055.09;23100;SOLES;20230706;;;;
FINCYT II;PITEI;2015;222-PNICP-PITEI-2015;MICROENCAPSULACIÃ“N DE ACEITES ESENCIALES PARA SU APLICACIÃ“N COMO ADITIVO EN NUTRICIÃ“N AVÃCOLA;20150909;20180908;SAN FERNANDO S.A.;SURQUILLO;LIMA;LIMA;150141;279732.2;38367.8;30240;SOLES;20230706;;;;
FINCYT II;PITEI;2015;223-PNICP-PITEI-2015;"EVALUACIÃ“N DE LA CONDICIÃ“N SUPERFICIAL DE LOS PAVIMENTOS MEDIANTE EL DESARROLLO DE UN SISTEMA VIDEO LASER 3D PORTÃTIL DE AUSCULTACION AUTOMATICA DE LA MACROTEXTURA\; RECONOCIMIENTO DE FISURAS Y GRIETAS DE LOS PAVIMENTOS CON ALTO RENDIMIENTO";20150806;20180405;HOB CONSULTORES S.A.;SANTIAGO DE SURCO;LIMA;LIMA;150140;278769.34;74107.66;206951.4;SOLES;20230706;;;;
FINCYT II;PITEI;2015;224-PNICP-PITEI-2015;"DESARROLLO DE UNA SOLUCIÃ“N CLOUD COMPUTING EN UN MODELO DE SOFTWARE COMO SERVICIOS\; PARA LA GESTION INTEGRAL DE LA NORMA ISO 14001 PARA EMPRESAS CON SISTEMAS DE GESTION AMBIENTAL";20151001;20170831;G & S GESTION Y SISTEMAS S.A.C.;SAN ISIDRO;LIMA;LIMA;150131;200286.41;61142.59;149700;SOLES;20230706;;;;
FINCYT II;PITEI;2015;225-PNICP-PITEI-2015;PROTOTIPO DE MÃQUINA DE SECADO DE GRANOS DE CACAO QUE EMPLEE CASCARILLA DE ARROZ COMO FUENTE DE ENERGÃA Y QUE PERMITA OBTENER GRANOS DE CALIDAD;20151106;20180605;COOPERATIVA AGRARIA EL GRAN SAPOSOA LTDA;SAPOSOA;HUALLAGA;SAN MARTIN;220401;111668.81;15580.39;27620;SOLES;20230706;;;;
FINCYT II;PITEI;2015;229-PNICP-PITEI-2015;DESARROLLO DE UN SISTEMA DE TRATAMIENTO DE RESIDUOS SÃ“LIDOS CON TECNOLOGÃA DE BIODIGESTIÃ“N Y PROCESOS TERMO-QUÃMICOS EN LA ASOCIACIÃ“N DE PEQUEÃ‘AS Y MICROEMPRESARIOS DE CURTIEMBRES DE AREQUIPA.;20150917;20180916;ASOCIACION DE PEQUEÃ‘AS Y MICROEMPRESARIOS DE CURTIEMBRES Y DERIVADOS DE AREQUIPA;CERRO COLORADO;AREQUIPA;AREQUIPA;40104;279539.01;33090.99;52840.2;SOLES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;231-PNICP-EDAI-2015;NEXTPLORER;20150717;20171129;NEXT LATINOAMERICA S.A.C.;LIMA;LIMA;LIMA;150101;111100;15500;33000;SOLES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;232-PNICP-EDAI-2015;DEVCODE;20150626;20170625;SERVICIOS PROFESIONALES ONLINE  S.A.C.;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;105380;26700;27400;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;234-PNICP-EI-2015;CHAI MIN CHAI;20150626;20170730;GINA GONZALES GOMEZ;LIMA;LIMA;LIMA;150101;54670;7500;14000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;235-PNICP-PITEI-2015;DESARROLLO DE UN PROTOTIPO DE LINEA AUTOMATIZADA PARA LA OPTIMIZACION DE TIEMPOS Y DISMINUCION DE MERMAS EN EL PROCESO DE FABRICACION DE ADHESIVOS PARA LA INDUSTRIA DEL CALZADO;20150806;20170405;HAC COMERCIO Y MANUFACTURA SOCIEDAD ANONIMA;INDEPENDENCIA;LIMA;LIMA;150112;279579.65;67924.35;45820;SOLES;20230706;;;;
FINCYT II;PITEI;2015;236-PNICP-PITEI-2015;DESARROLLO DE PUNTAS PARA EQUIPOS DE MOVIMIENTO DE TIERRA TIPIFICADAS PARA DIVERSAS CONDICIONES DE OPERACION;20150901;20180131;FUNDICION FERROSA SOCIEDAD ANONIMA CERRADA;ATE;LIMA;LIMA;150103;263909.15;31421.65;45790;SOLES;20230706;;;;
FINCYT II;PITEI;2015;233-PNICP-PITEI-2015;"DESARROLLO E IMPLEMENTACIÃ“N DE UN SISTEMA PROTOTIPO PARA LA REUTILIZACIÃ“N DE EFLUENTES DE TINTURA REACTIVA CON PROCESOS DE CLARIFICACIÃ“N Y ACONDICIONAMIENTO\; EN CIRCUITO CERRADO Y DE CICLO INFINITO EN LA PLANTA DE TEÃ‘IDO DE ALGODÃ“N DE FRANKY Y RICKY S.A.";20151014;20171013;FRANKY Y RICKY S.A.;AREQUIPA;AREQUIPA;AREQUIPA;40101;279739.15;32975.85;72160;SOLES;20230706;;;;
FINCYT II;ASESORIAS TECNOLÃ“GICAS;2015;237-PNICP-AT-2015;ASESORÃA TECNOLÃ“GICA PARA FORTALECER LAS CAPACIDADES EN EL DISEÃ‘O DE PLANTAS DE TRATAMIENTO DE AGUAS RESIDUALES APLICANDO TECNOLOGÃAS AMBIENTAL Y ECONÃ“MICAMENTE SOSTENIBLES EN LOCALIDADES DE ALTURA O CON TEMPERATURAS PSICROFILICAS;20150715;20151015;CONSULTORIA Y ASESORIA INTEGRAL CUSCO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CONASIN S.R.L.;WANCHAQ;CUSCO;CUSCO;80108;15000;7700;7850;DOLARES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;238-PNICP-EDAI-2015;VECINOS360.COM;20150722;20160522;UNA SOLUTIONS S.A.C.;MIRAFLORES;LIMA;LIMA;150122;150700;19600;39114.29;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;239-PNICP-EI-2015;CALL4TENDERS - UTEC VENTURES;20150807;20170227;EGUSQUIZA GORRITTI JORGE JUAN;TRUJILLO;TRUJILLO;LA LIBERTAD;130101;55000;10500;15000;SOLES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;240-PNICP-EDAI-2015;CULQI;20150716;20180530;COMPAÃ‘IA INCUBADORA DE SOLUCIONES MOVILES S.A.C. - CISMO S.A.C.;LA MOLINA;LIMA;LIMA;150114;150699.989;19571.43;39142.86;SOLES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;241-PNICP-EDAI-2015;FLIKN;20150806;20170528;FLIKN S.A.C.;MAGDALENA DEL MAR;LIMA;LIMA;150120;150184.76;18981.14;39532.4;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;242-PNICP-ITAI-2015;DESARROLLO DE UN ANALIZADOR DE  MINERALES PORTATIL POR ESPECTROSCOPIA DE PLASMA INDUCIDA POR LASER;20150828;20180827;SISTEMAS Y MAQUINAS INTELIGENTES SOCIEDAD ANONIMA CERRADA -  SIMAQTEL S.A.C.;SANTIAGO DE SURCO;LIMA;LIMA;150140;451115;130335;63000;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;243-PNICP-ITAI-2015;DESARROLLO DE UN PROTOTIPO DE BATERÃA LITIO-AIRE CON CÃTODO POROSO DE NANO FIBRA DE CARBONO CON ALTO RENDIMIENTO ENERGÃ‰TICO Y BAJO COSTO EN COMPARACIÃ“N A LAS BATERÃAS CONVENCIONALES UTILIZADAS EN LA INDUSTRIA AUTOMOTRIZ.;20150909;20180108;MACROMUNDO SOCIEDAD ANONIMA CERRADA;LIMA;LIMA;LIMA;150101;724801.4;110738.6;29250;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;245-PNICP-ITAI-2015;"PRODUCCIÃ“N DE SEMILLAS DE CAFÃ‰ DE ALTA PRODUCTIVIDAD Y CALIDAD DE TAZA\;  CON RESISTENCIA/ TOLERANCIA  A DIFERENTES ENFERMEDADES Y EFECTOS DEL CAMBIO CLIMÃTICO.";20151223;20190322;GEHRMANN MICK TRAUDEL GRETE;SAN LUIS DE SHUARO;CHANCHAMAYO;JUNIN;120304;605805.08;92344.92;61200;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;246-PNICP-ITAI-2015;"SISTEMA CONTROL Y MONITOREO DE FAJAS TRANSPORTADORAS DE MINERALES\; EN TIEMPO REAL MEDIANTE DESARROLLO DE RODILLO CON MICROSENSORES\; PLATAFORMA Y SOFTWARE.";20150827;20180626;TELECOM & ENERGY S.A.C.;PUEBLO LIBRE;LIMA;LIMA;150121;636916.69;83263.31;54950;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;247-PNICP-ITAI-2015;"DESARROLLO DE UN CENTRO PILOTO DE MODELAMIENTO\; SIMULACIÃ“N MULTIFISICA Y PROTOTIPADO\; CON PLATAFORMA WEB\; PARA LA INDUSTRIA METALMECÃNICA";20150925;20180124;SUJETAR DEL PERU SAC;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;70101;696856.59;91824.21;52500;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;248-PNICP-ITAI-2015;SISTEMA INTELIGENTE Y DESCENTRALIZADO DE GENERACIÃ“N Y GESTIÃ“N DE ENERGÃA ELÃ‰CTRICA QUE APROVECHA FUENTES DE ENERGÃA RENOVABLE Y BENEFICIA A COMUNIDADES RURALES AISLADAS;20150819;20170818;ECO CONSULTORIAS E INGENIERIA SOCIEDAD ANONIMA CERRADA;VILLA EL SALVADOR;LIMA;LIMA;150142;713929.39;117075.61;92500;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;249-PNICP-ITAI-2015;DESARROLLO DE UN EQUIPO PROTOTIPO Y RESPECTIVO MÃ‰TODO DE DETECCIÃ“N Y LOCALIZACIÃ“N TEMPRANA DE FUGAS EN GEOMEMBRANAS;20150818;20180518;LABORATORIO DIESEL SENATINOS S A;SAN LUIS;LIMA;LIMA;150134;699359.99;94853.91;83745;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;250-PNICP-ITAI-2015;"DESARROLLO DE FERTILIZANTES PELETIZADOS Y/O GRANULADOS Ã“RGANOS- MINERALES NUTRICIONALMENTE Ã“PTIMOS PARA CULTIVOS ORGÃNICOS EMERGENTES (CACAO\; CAFÃ‰\; BANANO Y MACA)";20151116;20190215;SAN FERNANDO S.A.;SURQUILLO;LIMA;LIMA;150141;713524.97;141845.63;38960;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2015;252-FIDECOM-PNICP-CMCEI-2015;IMPLANTACION Y CERTIFICACION DE UN SISTEMA DE GESTION DE CALIDAD (SGC) BASADO EN LA NORMA ISO 9001:2008 PARA UNA EMPRESA DE SERVICIOS DE ATENCION MEDICA DE EMERGENCIA;20150710;20161109;SERVICIOS ESPECIALIZADOS EN MEDICINA INTEGRAL SOCIEDAD ANONIMA CERRADA;LA VICTORIA;LIMA;LIMA;150115;40458;14758;26000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;253-PNICP-PITEI-2015;IMPLEMENTACIÃ“N DE UNA UNIDAD DE TURISMO PRODUCTIVO EN LA REGIÃ“N NORTE DEL PERÃš CON LA ESPECIE NATIVA DE CABALLITO DE MAR (HIPPOCAMPUS INGENS) PARA FINES DE ECOTURISMO;20150806;20171105;AGROMAR DEL PACIFICO S.A;SAN ISIDRO;LIMA;LIMA;150131;277908.48;39291.52;68000;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;254-PNICP-ITAI-2015;DESARROLLO DE UN SOFTWARE DE GESTIÃ“N DE PROYECTOS INMOBILIARIOS BASADO EN LA FILOSOFÃA LEAN CONSTRUCTION;20150827;20180829;DOMINIOTECH SOCIEDAD ANONIMA CERRADA;LINCE;LIMA;LIMA;150116;691808.46;51815.42;46400;SOLES;20230706;;;;
FINCYT II;INNOVACIONES TECNOLOGICAS DE ALTO IMPACTO;2015;255-PNICP-ITAI-2015;DESARROLLO DE PROTOTIPOS (INSECTICIDA Y HERBICIDA) DE ORIGEN BOTÃNICO DE PLANTAS PERUANAS PARA EL CONTROL DE PLAGAS DE IMPORTANCIA EN AGRICULTURA ANDINA Y EUROPEA.;20150825;20181124;INTEROC SOCIEDAD ANONIMA;MIRAFLORES;LIMA;LIMA;150122;680760.27;111841.23;27000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;256-PNICP-PITEI-2015;"ADUANA VIRTUAL BASADA EN VECTORIZACION DE DOCUMENTOS\; TRACKING CON CODIGO QR Y Y APLICACION WEB Y APP PARA UN SERVICIO TRANSPARENTE DE LOS CLIENTES";20160120;20190119;SAKJ DEPOT S.A.C.;LIMA;LIMA;LIMA;150101;277210.84;37149.16;18000;SOLES;20230706;;;;
FINCYT II;AGENDAS DE INNOVACIÃ“N TECNOLÃ“GICA;2015;257-PNICP-AIT-2015;AGENDA DE INNOVACION  TECNOLÃ“GICA PARA EL CULTIVO  DEL ESPÃRRAGO EN LAS PRINCIPALES ZONAS PRODUCTORAS DEL PERU;20151027;20181026;INSTITUTO PERUANO DEL ESPARRAGO Y HORTALIZAS;SAN ISIDRO;HUAYTARA;HUANCAVELICA;90612;530847.46;165068.54;93600;SOLES;20230706;;;;
FINCYT II;AGENDAS DE INNOVACIÃ“N TECNOLÃ“GICA;2015;258-PNICP-AIT-2015;\MEJORA DE LAS CAPACIDADES TECNOLÃ“GICAS EN LAS ÃREAS DE LOGÃSTICA\;" PROMOCIÃ“N Y CERTIFICACIÃ“N PARA LA OFERTA DE SERVICIOS TURÃSTICOS ECOLÃ“GICOS  DE LA REGIÃ“N DE MADRE DE DIOS\""""";20150721;20161220;PALMA REAL S.A.C.;LAS PIEDRAS;TAMBOPATA;MADRE DE DIOS;170103;539365.91;26375.08;0;SOLES;20230706;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;259-PNICP-EI-2015;GREENTECH UTEC VENTURES;20150721;20160720;COQUIS SANCHEZ CONCHA RODRIGO;SANTIAGO DE SURCO;LIMA;LIMA;150140;55000;5500;19000;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;260-PNICP-EI-2015;ACCESOL - UTEC VENTURES;20150723;20160822;PEREZ PANDURO JUAN PABLO MANUEL;SAN BORJA;LIMA;LIMA;150130;55000;7145;14285;SOLES;20230706;;;;
FINCYT II;EMPRENDIMIENTOS DINAMICOS Y DE ALTO IMPACTO;2015;261-PNICP-EDAI-2015;COMPARABIEN MOBILE;20150717;20160217;COMPARABIEN SOCIEDAD ANONIMA;SANTIAGO DE SURCO;LIMA;LIMA;150140;150700;20100;38900;SOLES;20230706;;;;
FINCYT II;FORTALECIMIENTO DE INCUBADORAS;2015;266-PNICP-FI-2015;INCUBACIÃ“N VERDE: FORTALECIENDO A EMPRENDEDORES TECNOLÃ“GICOS AMBIENTALMENTE RESPONSABLES EN PERÃš;20150807;20180807;"NONPROFIT  ENTERPRISE AND SELF - SUSTAINABILITY TEAM\; INC.";SAN ISIDRO;LIMA;LIMA;150131;465908.16;97360;233141.4;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;269-PNICP-EI-2015;QUANT;20150715;20170929;GUINEA ORDOÃ‘EZ RODRIGO JOSE;LA MOLINA;LIMA;LIMA;150114;55000;7200;14500;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;270-PNICP-EI-2015;EASYPET;20150722;20170929;AZALDEGUI ZELAYA JESSICA DANIELA;SAN ISIDRO;LIMA;LIMA;150131;55000;20000;50000;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;271-PNICP-EI-2015;DEPOPERU;20150803;20180530;LARA FLORES JUAN CARLOS;LIMA;LIMA;LIMA;150101;54670;7100;14200;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;273-PNICP-EI-2015;"URBANER.PE\; TUS ENVIOS A UN CLICK";20150723;20170530;QUIÃ‘ONES FLORES IVONNE;BARRANCO;LIMA;LIMA;150104;55000;34000;15000;SOLES;20230706;;;;
FINCYT II;BECAS DE REPATRIACIÃ“N DE INVESTIGADORES;2015;274-PNICP-BRI-2015;"CARACTERIZACIÃ“N ELECTRÃ“NICA DE PELÃCULAS DELGADAS AMORFAS DE ALN Y SIN CON UN AMPLIO ANCHO DE BANDA\; DEPOSITADAS SOBRE OBLEAS DE SILICIO CRISTALINO PARA APLICACIONES FOTOVOLTAICAS";20150819;20180818;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;230492.91;0;536600;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2015;276-FIDECOM-PNICP-CMCEI-2015;IMPLEMENTACION Y CERTIFICACIÃ“N DE LOS SISTEMAS DE GESTIÃ“N DE SEGURIDAD E INOCUIDAD ALIMENTARIA BAJO LAS NORMAS INTERNACIONALES  HACCP E ISO 22000;20150714;20170113;DELTAGEN DEL PERU S A;ATE;LIMA;LIMA;150103;16790;16790;13500;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2015;277-FIDECOM-PNICP-CMCEI-2015;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA HACCP PARA LA LÃNEA DE BEBIDAS EN LA EMPRESA FRUTEX PERÃš S.A.C.;20150625;20170623;FRUTEX PERU S.A.C;ATE;LIMA;LIMA;150103;35196.73;16098.35;20820;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;279-PNICP-EI-2015;PLAZA PETZ;20150910;20180730;CRUZADO DE LA RIVA ROLANDO RODOLFO;SANTIAGO DE SURCO;LIMA;LIMA;150140;55000;7143;14286;SOLES;20230706;;;;
FINCYT II;BECAS DE REPATRIACIÃ“N DE INVESTIGADORES;2015;280-PNICP-BRI-2015;ANÃLISIS DE SIMETRÃAS EN OBJETOS 3D Y SU APLICACIÃ“N A LA ARQUEOLOGÃA;20150819;20180118;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;230350.87;0;103000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;283-PNICP-PITEI-2015;"DESARROLLO DE UN PROTOCOLO DE ENGORDE Y MANEJO PARA CABRILLAS (PARALABRAX HUMERALIS) EN JAULAS FLOTANTES\; DENTRO DE UN ÃREA DE CULTIVO DE CONCHA DE ABANICO EN LA BAHÃA DE SECHURA (PIURA)";20151001;20180930;ACUICULTORES PISCO S.A.;LA MOLINA;LIMA;LIMA;150114;280000;34260;63000;SOLES;20230706;;;;
FINCYT II;PITEI;2015;284-PNICP-PITEI-2015;IMPLEMENTACIÃ“N DE UN PROCESO DE PREVENCIÃ“N DE ENFERMEDADES BACTERIANAS MEDIANTE EL DESARROLLO DE UN KIT DE DIAGNÃ“STICO MOLECULAR Y EL USO DE PROBIÃ“TICOS ESPECÃFICOS PARA MEJORAR LA SUPERVIVENCIA EN ESTADIOS TEMPRANOS DEL CULTIVO DE LANGOSTINO;20151001;20180315;LA FRAGATA S A;ZARUMILLA;ZARUMILLA;TUMBES;240301;275974.56;39955.44;43800;SOLES;20230706;;;;
FINCYT II;PITEI;2015;286-PNICP-PITEI-2015;DESARROLLO DE PROTOCOLOS DE REPRODUCCIÃ“N EN CAUTIVERIO DE QUELONIOS ACUÃTICOS PHRYNOPS SPP Y CHELUS FIMBRIATUS EN LA REGIÃ“N LORETO.;20150825;20180424;MF TROPICAL FISH E.I.R.L.;SAN JUAN BAUTISTA;MAYNAS;LORETO;160113;135461;17363;29000;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;287-PNICP-EI-2015;PICKAPP;20150723;20170227;IPANAQUE AREVALO FELIX ADOLFO;PUEBLO LIBRE;LIMA;LIMA;150121;55000;7380;14282;SOLES;20230706;;;;
FINCYT II;EMPRENDEDORES INNOVADORES;2015;288-PNICP-EI-2015;"APPÃšNTATE\; TU AGENDA EMPRESARIAL";20150723;20161122;LAZO JARA KENNY EDWIN;ALTO SELVA ALEGRE;AREQUIPA;AREQUIPA;40102;55000;7142.86;14285.71;SOLES;20230706;;;;
FINCYT II;APOYO DE ACTIVIDADES DE EXTENSIONISMO TECNOLÃ“GICO;2015;291-PNICP-ET-2015;AMPLIACIÃ“N Y FORTALECIMIENTO DE SERVICIOS DE EXTENSIONISMO TECNOLÃ“GICO FOCALIZADOS EN PROCESOS TÃ‰CNICO PRODUCTIVOS PARA MIPYMES MANUFACTURERAS EN LIMA Y CALLAO;20150909;20181208;UNIVERSIDAD ESAN;SANTIAGO DE SURCO;LIMA;LIMA;150140;913141.05;284977.15;216568;SOLES;20230706;;;;
